gen.id	name	id
AT4G27430	chlorophyll biosynthetic process	GO:0015995
AT4G27430	positive regulation of DNA-templated transcription	GO:0045893
AT4G27435	secondary metabolic process	GO:0019748
AT4G27440	response to ethylene	GO:0009723
AT4G27440	chlorophyll biosynthetic process	GO:0015995
AT4G27450	response to hypoxia	GO:0001666
AT4G27450	response to light intensity	GO:0009642
AT4G27450	cellular response to hypoxia	GO:0071456
AT4G27460	protein phosphorylation	GO:0006468
AT4G27460	cellular response to glucose starvation	GO:0042149
AT4G27460	regulation of catalytic activity	GO:0050790
AT4G27460	cellular response to hypoxia	GO:0071456
AT4G27470	ubiquitin-dependent protein catabolic process	GO:0006511
AT4G27470	protein ubiquitination	GO:0016567
AT4G27470	cellular response to hypoxia	GO:0071456
AT4G27470	ER-associated misfolded protein catabolic process	GO:0071712
AT4G27480	signal transduction	GO:0007165
AT4G27480	anatomical structure maturation	GO:0071695
AT4G27480	response to alcohol	GO:0097305
AT4G27490	seed germination	GO:0009845
AT4G27490	rRNA catabolic process	GO:0016075
AT4G27490	nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5'	GO:0034427
AT4G27490	U4 snRNA 3'-end processing	GO:0034475
AT4G27490	nuclear mRNA surveillance	GO:0071028
AT4G27490	polyadenylation-dependent snoRNA 3'-end processing	GO:0071051
AT4G27490	seedling development	GO:0090351
AT4G27500	regulation of proton transport	GO:0010155
AT4G27510	negative regulation of macromolecule metabolic process	GO:0010605
AT4G27510	negative regulation of cellular process	GO:0048523
AT4G27510	negative regulation of nitrogen compound metabolic process	GO:0051172
AT4G27510	meiotic cell cycle process	GO:1903046
AT4G27520	response to temperature stimulus	GO:0009266
AT4G27520	response to water deprivation	GO:0009414
AT4G27520	response to light stimulus	GO:0009416
AT4G27520	response to salt stress	GO:0009651
AT4G27520	response to abscisic acid	GO:0009737
AT4G27530	secondary metabolic process	GO:0019748
AT4G27530	oxoacid metabolic process	GO:0043436
AT4G27540	vesicle-mediated transport	GO:0016192
AT4G27550	trehalose biosynthetic process	GO:0005992
AT4G27550	trehalose metabolism in response to stress	GO:0070413
AT4G27560	response to light stimulus	GO:0009416
AT4G27560	response to jasmonic acid	GO:0009753
AT4G27560	glucosinolate metabolic process	GO:0019760
AT4G27560	anthocyanin-containing compound metabolic process	GO:0046283
AT4G27560	carboxylic acid biosynthetic process	GO:0046394
AT4G27570	anthocyanin-containing compound metabolic process	GO:0046283
AT4G27585	mitochondrial respirasome assembly	GO:0097250
AT4G27595	reciprocal meiotic recombination	GO:0007131
AT4G27600	photosynthesis	GO:0015979
AT4G27610	biological_process	GO:0008150
AT4G27620	biological_process	GO:0008150
AT4G27630	response to abscisic acid	GO:0009737
AT4G27630	post-embryonic development	GO:0009791
AT4G27630	vegetative to reproductive phase transition of meristem	GO:0010228
AT4G27640	protein import into nucleus	GO:0006606
AT4G27650	ribosome disassembly	GO:0032790
AT4G27650	nuclear-transcribed mRNA catabolic process, non-stop decay	GO:0070481
AT4G27650	nonfunctional rRNA decay	GO:0070651
AT4G27650	nuclear-transcribed mRNA catabolic process, no-go decay	GO:0070966
AT4G27650	RNA surveillance	GO:0071025
AT4G27652	immune system process	GO:0002376
AT4G27652	response to oxidative stress	GO:0006979
AT4G27652	response to water deprivation	GO:0009414
AT4G27652	response to wounding	GO:0009611
AT4G27652	response to salt stress	GO:0009651
AT4G27652	response to abscisic acid	GO:0009737
AT4G27652	response to salicylic acid	GO:0009751
AT4G27652	ethylene-activated signaling pathway	GO:0009873
AT4G27652	response to chitin	GO:0010200
AT4G27652	regulation of defense response	GO:0031347
AT4G27652	defense response to bacterium	GO:0042742
AT4G27652	cellular catabolic process	GO:0044248
AT4G27652	defense response to fungus	GO:0050832
AT4G27654	response to oxidative stress	GO:0006979
AT4G27654	response to temperature stimulus	GO:0009266
AT4G27654	response to water deprivation	GO:0009414
AT4G27654	response to wounding	GO:0009611
AT4G27654	response to abscisic acid	GO:0009737
AT4G27654	ethylene-activated signaling pathway	GO:0009873
AT4G27654	response to chitin	GO:0010200
AT4G27654	regulation of defense response	GO:0031347
AT4G27654	small molecule metabolic process	GO:0044281
AT4G27654	defense response to other organism	GO:0098542
AT4G27657	response to oxidative stress	GO:0006979
AT4G27657	response to temperature stimulus	GO:0009266
AT4G27657	response to water deprivation	GO:0009414
AT4G27657	response to wounding	GO:0009611
AT4G27657	response to red or far red light	GO:0009639
AT4G27657	response to salt stress	GO:0009651
AT4G27657	regulation of abscisic acid-activated signaling pathway	GO:0009787
AT4G27657	ethylene-activated signaling pathway	GO:0009873
AT4G27657	response to chitin	GO:0010200
AT4G27657	positive regulation of gene expression	GO:0010628
AT4G27657	response to organic cyclic compound	GO:0014070
AT4G27657	positive regulation of cellular biosynthetic process	GO:0031328
AT4G27657	regulation of defense response	GO:0031347
AT4G27657	defense response to bacterium	GO:0042742
AT4G27657	defense response to fungus	GO:0050832
AT4G27657	positive regulation of nitrogen compound metabolic process	GO:0051173
AT4G27657	regulation of multicellular organismal process	GO:0051239
AT4G27657	cellular response to hypoxia	GO:0071456
AT4G27660	adaxial/abaxial pattern specification	GO:0009955
AT4G27660	cellular component biogenesis	GO:0044085
AT4G27660	cell division	GO:0051301
AT4G27670	regulation of DNA-templated transcription	GO:0006355
AT4G27670	response to heat	GO:0009408
AT4G27670	response to light stimulus	GO:0009416
AT4G27670	chloroplast organization	GO:0009658
AT4G27680	response to light stimulus	GO:0009416
AT4G27690	intracellular protein transport	GO:0006886
AT4G27690	retrograde transport, endosome to Golgi	GO:0042147
AT4G27700	response to light stimulus	GO:0009416
AT4G27700	chlorophyll metabolic process	GO:0015994
AT4G27700	pigment metabolic process	GO:0042440
AT4G27710	response to salt stress	GO:0009651
AT4G27710	response to abscisic acid	GO:0009737
AT4G27720	response to chitin	GO:0010200
AT4G27720	molybdate ion transport	GO:0015689
AT4G27720	defense response to other organism	GO:0098542
AT4G27730	oligopeptide transport	GO:0006857
AT4G27740	response to salicylic acid	GO:0009751
AT4G27740	defense response to fungus	GO:0050832
AT4G27745	biological_process	GO:0008150
AT4G27750	regulation of carbohydrate metabolic process	GO:0006109
AT4G27750	sucrose mediated signaling	GO:0009745
AT4G27760	multicellular organism development	GO:0007275
AT4G27760	meristem maintenance	GO:0010073
AT4G27760	regulation of leaf development	GO:2000024
AT4G27780	response to hypoxia	GO:0001666
AT4G27780	lipid transport	GO:0006869
AT4G27780	response to lead ion	GO:0010288
AT4G27790	biological_process	GO:0008150
AT4G27800	protein dephosphorylation	GO:0006470
AT4G27800	photosynthetic electron transport chain	GO:0009767
AT4G27800	dephosphorylation	GO:0016311
AT4G27800	photosystem stoichiometry adjustment	GO:0080005
AT4G27810	biological_process	GO:0008150
AT4G27820	carbohydrate metabolic process	GO:0005975
AT4G27820	terpenoid metabolic process	GO:0006721
AT4G27820	cellular response to light stimulus	GO:0071482
AT4G27830	carbohydrate metabolic process	GO:0005975
AT4G27830	anthocyanin-containing compound metabolic process	GO:0046283
AT4G27840	regulation of developmental process	GO:0050793
AT4G27860	intracellular sequestering of iron ion	GO:0006880
AT4G27860	cellular manganese ion homeostasis	GO:0030026
AT4G27870	intracellular sequestering of iron ion	GO:0006880
AT4G27870	cellular manganese ion homeostasis	GO:0030026
AT4G27880	ubiquitin-dependent protein catabolic process	GO:0006511
AT4G27880	protein ubiquitination	GO:0016567
AT4G27890	protein folding	GO:0006457
AT4G27900	biological_process	GO:0008150
AT4G27910	regulation of transcription by RNA polymerase II	GO:0006357
AT4G27910	positive regulation of histone H3-K4 methylation	GO:0051571
AT4G27920	abscisic acid-activated signaling pathway	GO:0009738
AT4G27920	regulation of protein serine/threonine phosphatase activity	GO:0080163
AT4G27940	transport	GO:0006810
AT4G27940	stress response to metal ion	GO:0097501
AT4G27940	response to paraquat	GO:1901562
AT4G27940	mitochondrial transmembrane transport	GO:1990542
AT4G27950	regulation of DNA-templated transcription	GO:0006355
AT4G27950	leaf development	GO:0048366
AT4G27960	protein polyubiquitination	GO:0000209
AT4G27960	ubiquitin-dependent protein catabolic process	GO:0006511
AT4G27960	protein sumoylation	GO:0016925
AT4G27970	cellular ion homeostasis	GO:0006873
AT4G27970	response to wounding	GO:0009611
AT4G27970	response to fungus	GO:0009620
AT4G27970	defense response to bacterium	GO:0042742
AT4G27970	response to alcohol	GO:0097305
AT4G27970	cellular response to oxygen-containing compound	GO:1901701
AT4G27980	negative regulation of metabolic process	GO:0009892
AT4G27990	defense response	GO:0006952
AT4G27990	chloroplast fission	GO:0010020
AT4G27990	nucleoid organization	GO:0090143
AT4G28010	mitochondrial mRNA 5'-end processing	GO:0090617
AT4G28020	response to inorganic substance	GO:0010035
AT4G28025	response to light stimulus	GO:0009416
AT4G28030	response to light stimulus	GO:0009416
AT4G28040	response to light stimulus	GO:0009416
AT4G28040	carboxylic acid metabolic process	GO:0019752
AT4G28040	defense response to bacterium	GO:0042742
AT4G28040	defense response to fungus	GO:0050832
AT4G28050	auxin-activated signaling pathway	GO:0009734
AT4G28060	oxoacid metabolic process	GO:0043436
AT4G28070	biological_process	GO:0008150
AT4G28080	organelle organization	GO:0006996
AT4G28080	chloroplast localization	GO:0019750
AT4G28085	aging	GO:0007568
AT4G28085	response to water deprivation	GO:0009414
AT4G28085	response to wounding	GO:0009611
AT4G28085	response to abscisic acid	GO:0009737
AT4G28085	response to jasmonic acid	GO:0009753
AT4G28085	hormone-mediated signaling pathway	GO:0009755
AT4G28085	response to chitin	GO:0010200
AT4G28085	response to organic cyclic compound	GO:0014070
AT4G28085	secondary metabolic process	GO:0019748
AT4G28085	regulation of defense response	GO:0031347
AT4G28085	monocarboxylic acid metabolic process	GO:0032787
AT4G28085	indole-containing compound metabolic process	GO:0042430
AT4G28085	defense response to other organism	GO:0098542
AT4G28085	cellular response to oxygen-containing compound	GO:1901701
AT4G28100	asymmetric cell division	GO:0008356
AT4G28100	tissue development	GO:0009888
AT4G28100	seed development	GO:0048316
AT4G28100	shoot system development	GO:0048367
AT4G28100	negative regulation of cellular process	GO:0048523
AT4G28100	meiotic cell cycle process	GO:1903046
AT4G28110	cuticle hydrocarbon biosynthetic process	GO:0006723
AT4G28110	multidimensional cell growth	GO:0009825
AT4G28110	negative regulation of DNA-templated transcription	GO:0045892
AT4G28110	regulation of primary metabolic process	GO:0080090
AT4G28110	regulation of raffinose metabolic process	GO:0080091
AT4G28140	regulation of DNA-templated transcription	GO:0006355
AT4G28140	response to heat	GO:0009408
AT4G28150	response to water deprivation	GO:0009414
AT4G28150	cell differentiation	GO:0030154
AT4G28150	defense response to other organism	GO:0098542
AT4G28160	response to organonitrogen compound	GO:0010243
AT4G28160	defense response to other organism	GO:0098542
AT4G28170	biological_process	GO:0008150
AT4G28180	cytokinesis	GO:0000910
AT4G28180	tissue development	GO:0009888
AT4G28180	negative regulation of metabolic process	GO:0009892
AT4G28180	regulation of signal transduction	GO:0009966
AT4G28180	cell differentiation	GO:0030154
AT4G28180	developmental growth	GO:0048589
AT4G28190	regulation of flower development	GO:0009909
AT4G28190	negative regulation of flower development	GO:0009910
AT4G28190	meristem determinacy	GO:0010022
AT4G28190	regulation of floral meristem growth	GO:0010080
AT4G28190	regulation of inflorescence meristem growth	GO:0010081
AT4G28190	floral meristem determinacy	GO:0010582
AT4G28190	regulation of response to salt stress	GO:1901000
AT4G28190	regulation of histone H3-K4 trimethylation	GO:1905435
AT4G28200	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	GO:0000462
AT4G28220	NADH oxidation	GO:0006116
AT4G28220	NADPH oxidation	GO:0070995
AT4G28230	nuclear division	GO:0000280
AT4G28230	cytokinesis	GO:0000910
AT4G28230	regulation of mitotic cell cycle	GO:0007346
AT4G28230	tissue development	GO:0009888
AT4G28230	root morphogenesis	GO:0010015
AT4G28230	regulation of chromosome organization	GO:0033044
AT4G28230	mitotic cell cycle phase transition	GO:0044772
AT4G28230	developmental cell growth	GO:0048588
AT4G28230	developmental growth involved in morphogenesis	GO:0060560
AT4G28230	anatomical structure maturation	GO:0071695
AT4G28230	plant epidermis development	GO:0090558
AT4G28230	plant epidermal cell differentiation	GO:0090627
AT4G28230	regulation of cell cycle phase transition	GO:1901987
AT4G28230	meiotic cell cycle process	GO:1903046
AT4G28240	response to red or far red light	GO:0009639
AT4G28250	syncytium formation	GO:0006949
AT4G28250	unidimensional cell growth	GO:0009826
AT4G28250	plant-type cell wall loosening	GO:0009828
AT4G28250	sexual reproduction	GO:0019953
AT4G28260	response to salt stress	GO:0009651
AT4G28260	shoot system development	GO:0048367
AT4G28260	regulation of developmental process	GO:0050793
AT4G28260	carbohydrate derivative metabolic process	GO:1901135
AT4G28270	ubiquitin-dependent protein catabolic process	GO:0006511
AT4G28270	protein ubiquitination	GO:0016567
AT4G28270	ER-associated misfolded protein catabolic process	GO:0071712
AT4G28280	protein localization to plasma membrane	GO:0072659
AT4G28280	regulation of pollen tube growth	GO:0080092
AT4G28280	positive regulation of reactive oxygen species biosynthetic process	GO:1903428
AT4G28290	catabolic process	GO:0009056
AT4G28290	response to light stimulus	GO:0009416
AT4G28290	response to wounding	GO:0009611
AT4G28290	response to nitrogen compound	GO:1901698
AT4G28300	response to osmotic stress	GO:0006970
AT4G28300	response to oxidative stress	GO:0006979
AT4G28300	response to heat	GO:0009408
AT4G28300	response to water deprivation	GO:0009414
AT4G28300	response to water	GO:0009415
AT4G28300	response to wounding	GO:0009611
AT4G28300	response to salt stress	GO:0009651
AT4G28300	hormone-mediated signaling pathway	GO:0009755
AT4G28300	regulation of seed germination	GO:0010029
AT4G28300	response to chitin	GO:0010200
AT4G28300	response to organic cyclic compound	GO:0014070
AT4G28300	regulation of defense response	GO:0031347
AT4G28300	small molecule metabolic process	GO:0044281
AT4G28300	positive regulation of cellular process	GO:0048522
AT4G28300	cellular response to abscisic acid stimulus	GO:0071215
AT4G28300	defense response to other organism	GO:0098542
AT4G28300	response to salt	GO:1902074
AT4G28310	biological_process	GO:0008150
AT4G28320	seed germination	GO:0009845
AT4G28320	organic substance metabolic process	GO:0071704
AT4G28330	response to wounding	GO:0009611
AT4G28330	response to jasmonic acid	GO:0009753
AT4G28330	tissue development	GO:0009888
AT4G28330	phloem or xylem histogenesis	GO:0010087
AT4G28330	cell wall polysaccharide metabolic process	GO:0010383
AT4G28330	cellular response to red or far red light	GO:0071489
AT4G28340	biological_process	GO:0008150
AT4G28360	translation	GO:0006412
AT4G28360	ribosome assembly	GO:0042255
AT4G28370	plant-type cell wall modification	GO:0009827
AT4G28370	protein ubiquitination	GO:0016567
AT4G28370	mucilage pectin metabolic process	GO:0048363
AT4G28370	mucilage extrusion from seed coat	GO:0080001
