gen.id	name	go.id
Zm00001d008762	endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	GO:0000447
Zm00001d008762	ribosome biogenesis	GO:0042254
Zm00001d008762	ribosomal large subunit biogenesis	GO:0042273
Zm00001d008763	regulation of transcription by RNA polymerase II	GO:0006357
Zm00001d008768	actin filament depolymerization	GO:0030042
Zm00001d008768	positive regulation of actin filament depolymerization	GO:0030836
Zm00001d008777	maturation of 5.8S rRNA	GO:0000460
Zm00001d008777	RNA catabolic process	GO:0006401
Zm00001d008788	formation of cytoplasmic translation initiation complex	GO:0001732
Zm00001d008788	cytoplasmic translational initiation	GO:0002183
Zm00001d008788	translation reinitiation	GO:0002188
Zm00001d008788	translation	GO:0006412
Zm00001d008788	translational initiation	GO:0006413
Zm00001d008791	protein phosphorylation	GO:0006468
Zm00001d008791	phosphorylation	GO:0016310
Zm00001d008791	peptidyl-serine phosphorylation	GO:0018105
Zm00001d008791	intracellular signal transduction	GO:0035556
Zm00001d008793	regulation of DNA-templated transcription	GO:0006355
Zm00001d008793	response to stimulus	GO:0050896
Zm00001d008794	regulation of DNA-templated transcription	GO:0006355
Zm00001d008794	response to stimulus	GO:0050896
Zm00001d008797	chiasma assembly	GO:0051026
Zm00001d008800	reproduction	GO:0000003
Zm00001d008800	DNA-templated transcription	GO:0006351
Zm00001d008800	regulation of transcription by RNA polymerase II	GO:0006357
Zm00001d008800	regulation of cell cycle	GO:0051726
Zm00001d008809	glycolytic process	GO:0006096
Zm00001d008809	response to glucose	GO:0009749
Zm00001d008809	photosynthesis	GO:0015979
Zm00001d008809	carbohydrate phosphorylation	GO:0046835
Zm00001d008809	glycolytic process through fructose-6-phosphate	GO:0061615
Zm00001d008815	protein phosphorylation	GO:0006468
Zm00001d008815	mitotic spindle organization	GO:0007052
Zm00001d008815	phosphorylation	GO:0016310
Zm00001d008815	regulation of cytokinesis	GO:0032465
Zm00001d008816	fructose 6-phosphate metabolic process	GO:0006002
Zm00001d008816	glycolytic process	GO:0006096
Zm00001d008816	metabolic process	GO:0008152
Zm00001d008816	phosphorylation	GO:0016310
Zm00001d008816	glycolytic process through fructose-6-phosphate	GO:0061615
Zm00001d008817	regulation of DNA-templated transcription	GO:0006355
Zm00001d008821	deadenylation-independent decapping of nuclear-transcribed mRNA	GO:0031087
Zm00001d008824	double-strand break repair via homologous recombination	GO:0000724
Zm00001d008824	DNA replication	GO:0006260
Zm00001d008824	DNA unwinding involved in DNA replication	GO:0006268
Zm00001d008824	DNA repair	GO:0006281
Zm00001d008824	nucleotide-excision repair	GO:0006289
Zm00001d008824	DNA recombination	GO:0006310
Zm00001d008824	telomere maintenance via telomerase	GO:0007004
Zm00001d008824	meiotic cell cycle	GO:0051321
Zm00001d008826	response to stress	GO:0006950
Zm00001d008826	regulation of circadian rhythm	GO:0042752
Zm00001d008826	regulation of long-day photoperiodism, flowering	GO:0048586
Zm00001d008826	regulation of photoperiodism, flowering	GO:2000028
Zm00001d008827	phosphatidylethanolamine biosynthetic process	GO:0006646
Zm00001d008827	phosphatidylcholine biosynthetic process	GO:0006656
Zm00001d008827	CDP-choline pathway	GO:0006657
Zm00001d008827	phosphorylation	GO:0016310
Zm00001d008842	regulation of DNA-templated transcription	GO:0006355
Zm00001d008846	translation	GO:0006412
Zm00001d008846	tRNA aminoacylation for protein translation	GO:0006418
Zm00001d008846	glutaminyl-tRNA aminoacylation	GO:0006425
Zm00001d008846	post-embryonic development	GO:0009791
Zm00001d008846	tRNA aminoacylation	GO:0043039
Zm00001d008846	reproductive structure development	GO:0048608
Zm00001d008847	DNA replication	GO:0006260
Zm00001d008847	DNA repair	GO:0006281
Zm00001d008847	cellular response to DNA damage stimulus	GO:0006974
Zm00001d008851	formation of translation preinitiation complex	GO:0001731
Zm00001d008851	translation reinitiation	GO:0002188
Zm00001d008851	translational initiation	GO:0006413
Zm00001d008855	mitochondrial electron transport, succinate to ubiquinone	GO:0006121
Zm00001d008863	protein phosphorylation	GO:0006468
Zm00001d008863	endocytosis	GO:0006897
Zm00001d008863	signal transduction	GO:0007165
Zm00001d008863	phosphorylation	GO:0016310
Zm00001d008863	peptidyl-serine phosphorylation	GO:0018105
Zm00001d008865	protein phosphorylation	GO:0006468
Zm00001d008865	primary metabolic process	GO:0044238
Zm00001d008865	cellular macromolecule metabolic process	GO:0044260
Zm00001d008867	carbohydrate transport	GO:0008643
Zm00001d008867	transmembrane transport	GO:0055085
Zm00001d008869	regulation of DNA-templated transcription	GO:0006355
Zm00001d008869	determination of bilateral symmetry	GO:0009855
Zm00001d008869	leaf morphogenesis	GO:0009965
Zm00001d008869	meristem initiation	GO:0010014
Zm00001d008869	regulation of meristem growth	GO:0010075
Zm00001d008869	phloem or xylem histogenesis	GO:0010087
Zm00001d008869	determination of dorsal identity	GO:0048263
Zm00001d008869	integument development	GO:0080060
Zm00001d008869	plant organ morphogenesis	GO:1905392
Zm00001d008871	regulation of DNA-templated transcription	GO:0006355
Zm00001d008871	NLS-bearing protein import into nucleus	GO:0006607
Zm00001d008871	nucleocytoplasmic transport	GO:0006913
Zm00001d008871	nuclear pore organization	GO:0006999
Zm00001d008871	protein transport	GO:0015031
Zm00001d008871	mRNA transport	GO:0051028
Zm00001d008874	protein phosphorylation	GO:0006468
Zm00001d008874	phosphorylation	GO:0016310
Zm00001d008874	positive regulation of transcription elongation by RNA polymerase II	GO:0032968
Zm00001d008874	regulation of cell cycle	GO:0051726
Zm00001d008874	phosphorylation of RNA polymerase II C-terminal domain	GO:0070816
Zm00001d008875	protein phosphorylation	GO:0006468
Zm00001d008875	signal transduction	GO:0007165
Zm00001d008875	phosphorylation	GO:0016310
Zm00001d008882	regulation of DNA-templated transcription	GO:0006355
Zm00001d008882	regulation of transcription by RNA polymerase II	GO:0006357
Zm00001d008882	positive regulation of transcription by RNA polymerase II	GO:0045944
Zm00001d008887	translation	GO:0006412
Zm00001d008889	fucose metabolic process	GO:0006004
Zm00001d008890	DNA replication	GO:0006260
Zm00001d008890	DNA strand elongation involved in DNA replication	GO:0006271
Zm00001d008890	nucleotide-excision repair, DNA gap filling	GO:0006297
Zm00001d008890	DNA biosynthetic process	GO:0071897
Zm00001d008890	DNA synthesis involved in UV-damage excision repair	GO:1904161
Zm00001d008893	protein phosphorylation	GO:0006468
Zm00001d008893	signal transduction	GO:0007165
Zm00001d008893	phosphorylation	GO:0016310
Zm00001d008898	response to oxidative stress	GO:0006979
Zm00001d008898	hydrogen peroxide catabolic process	GO:0042744
Zm00001d008898	cellular oxidant detoxification	GO:0098869
Zm00001d008902	response to metal ion	GO:0010038
Zm00001d008902	detoxification of copper ion	GO:0010273
Zm00001d008902	phytochelatin biosynthetic process	GO:0046938
Zm00001d008902	cellular detoxification of cadmium ion	GO:0098849
Zm00001d008906	actin cytoskeleton organization	GO:0030036
Zm00001d008906	positive regulation of Arp2/3 complex-mediated actin nucleation	GO:2000601
Zm00001d008909	response to light stimulus	GO:0009416
Zm00001d008909	gibberellin catabolic process	GO:0045487
Zm00001d008913	response to oxidative stress	GO:0006979
Zm00001d008913	cellular amino acid biosynthetic process	GO:0008652
Zm00001d008913	aromatic amino acid family biosynthetic process	GO:0009073
Zm00001d008913	L-phenylalanine biosynthetic process	GO:0009094
Zm00001d008913	mRNA destabilization	GO:0061157
Zm00001d008913	cellular oxidant detoxification	GO:0098869
Zm00001d008916	spliceosomal snRNP assembly	GO:0000387
Zm00001d008916	mRNA splicing, via spliceosome	GO:0000398
Zm00001d008916	mRNA processing	GO:0006397
Zm00001d008916	RNA splicing	GO:0008380
Zm00001d008939	regulation of flower development	GO:0009909
Zm00001d008939	photoperiodism, flowering	GO:0048573
Zm00001d008940	fatty acid beta-oxidation	GO:0006635
Zm00001d008940	peroxisome organization	GO:0007031
Zm00001d008940	long-chain fatty acid import into peroxisome	GO:0015910
Zm00001d008940	very long-chain fatty acid catabolic process	GO:0042760
Zm00001d008940	transmembrane transport	GO:0055085
Zm00001d008941	regulation of transcription by RNA polymerase II	GO:0006357
Zm00001d008941	histone methylation	GO:0016571
Zm00001d008941	methylation	GO:0032259
Zm00001d008945	reproductive system development	GO:0061458
Zm00001d008950	lipid transport	GO:0006869
Zm00001d008951	mRNA splicing, via spliceosome	GO:0000398
Zm00001d008951	mRNA processing	GO:0006397
Zm00001d008951	RNA splicing	GO:0008380
Zm00001d008951	mRNA cis splicing, via spliceosome	GO:0045292
Zm00001d008952	polysaccharide catabolic process	GO:0000272
Zm00001d008952	carbohydrate metabolic process	GO:0005975
Zm00001d008952	metabolic process	GO:0008152
Zm00001d008952	cellulose catabolic process	GO:0030245
Zm00001d008959	translation	GO:0006412
Zm00001d008959	tRNA aminoacylation for protein translation	GO:0006418
Zm00001d008959	isoleucyl-tRNA aminoacylation	GO:0006428
Zm00001d008959	post-embryonic development	GO:0009791
Zm00001d008959	mitochondrial translation	GO:0032543
Zm00001d008959	reproductive structure development	GO:0048608
Zm00001d008963	Golgi calcium ion homeostasis	GO:0032468
Zm00001d008963	Golgi calcium ion transport	GO:0032472
Zm00001d008963	calcium ion transmembrane transport	GO:0070588
Zm00001d008963	manganese ion transmembrane transport	GO:0071421
Zm00001d008965	protein phosphorylation	GO:0006468
Zm00001d008965	phosphorylation	GO:0016310
Zm00001d008974	proline biosynthetic process	GO:0006561
Zm00001d008974	transport	GO:0006810
Zm00001d008974	hyperosmotic response	GO:0006972
Zm00001d008974	organic anion transport	GO:0015711
Zm00001d008974	organophosphate ester transport	GO:0015748
Zm00001d008974	transmembrane transport	GO:0055085
Zm00001d008974	nitrogen compound transport	GO:0071705
Zm00001d008974	L-histidine transmembrane transport	GO:0089709
Zm00001d008974	L-ornithine transmembrane transport	GO:1903352
Zm00001d008974	L-lysine transmembrane transport	GO:1903401
Zm00001d008974	L-arginine transmembrane transport	GO:1903826
Zm00001d008975	tRNA aminoacylation for protein translation	GO:0006418
Zm00001d008975	aspartyl-tRNA aminoacylation	GO:0006422
Zm00001d008976	pantothenate biosynthetic process	GO:0015940
Zm00001d008976	photosynthesis	GO:0015979
Zm00001d008976	methylation	GO:0032259
Zm00001d008977	deadenylation-dependent decapping of nuclear-transcribed mRNA	GO:0000290
Zm00001d008980	phosphorylation	GO:0016310
Zm00001d008982	response to bacterium	GO:0009617
Zm00001d008984	protein transport	GO:0015031
Zm00001d008986	biotin biosynthetic process	GO:0009102
Zm00001d008986	gamma-aminobutyric acid metabolic process	GO:0009448
Zm00001d008989	negative regulation of DNA-templated transcription	GO:0045892
Zm00001d008994	ion transmembrane transport	GO:0034220
Zm00001d008994	calcium ion transmembrane transport	GO:0070588
Zm00001d008994	cation transmembrane transport	GO:0098655
Zm00001d008996	formation of cytoplasmic translation initiation complex	GO:0001732
Zm00001d008996	cytoplasmic translational initiation	GO:0002183
Zm00001d008996	translation	GO:0006412
Zm00001d008996	translational initiation	GO:0006413
Zm00001d008997	protein transport	GO:0015031
Zm00001d008997	protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	GO:0043328
Zm00001d009000	translation	GO:0006412
Zm00001d009004	tRNA processing	GO:0008033
Zm00001d009004	tRNA 3'-trailer cleavage, endonucleolytic	GO:0034414
Zm00001d009004	tRNA 3'-trailer cleavage	GO:0042779
Zm00001d009004	mitochondrial tRNA 3'-trailer cleavage, endonucleolytic	GO:0072684
Zm00001d009004	RNA phosphodiester bond hydrolysis, endonucleolytic	GO:0090502
Zm00001d009009	response to abscisic acid	GO:0009737
Zm00001d009009	cellulose biosynthetic process	GO:0030244
Zm00001d009011	regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0000079
Zm00001d009011	cell cycle	GO:0007049
Zm00001d009011	mitotic cell cycle phase transition	GO:0044772
Zm00001d009011	cell division	GO:0051301
Zm00001d009014	regulation of gene expression	GO:0010468
Zm00001d009016	polysaccharide catabolic process	GO:0000272
Zm00001d009016	carbohydrate metabolic process	GO:0005975
Zm00001d009016	metabolic process	GO:0008152
Zm00001d009017	regulation of DNA-templated transcription	GO:0006355
Zm00001d009025	oligopeptide transmembrane transport	GO:0035672
Zm00001d009027	protein folding	GO:0006457
Zm00001d009027	chaperone cofactor-dependent protein refolding	GO:0051085
Zm00001d009028	monocarboxylic acid transport	GO:0015718
Zm00001d009028	organophosphate ester transport	GO:0015748
Zm00001d009028	transmembrane transport	GO:0055085
Zm00001d009029	protein phosphorylation	GO:0006468
Zm00001d009029	phosphorylation	GO:0016310
Zm00001d009030	regulation of DNA-templated transcription	GO:0006355
Zm00001d009034	phosphorelay signal transduction system	GO:0000160
Zm00001d009034	protein polyubiquitination	GO:0000209
Zm00001d009034	DNA replication	GO:0006260
Zm00001d009034	DNA-templated DNA replication	GO:0006261
Zm00001d009034	ubiquitin-dependent protein catabolic process	GO:0006511
Zm00001d009034	cytokinin-activated signaling pathway	GO:0009736
Zm00001d009034	DNA biosynthetic process	GO:0071897
Zm00001d009037	transmembrane transport	GO:0055085
Zm00001d009055	protein phosphorylation	GO:0006468
Zm00001d009055	signal transduction	GO:0007165
Zm00001d009055	phosphorylation	GO:0016310
Zm00001d009057	carbohydrate metabolic process	GO:0005975
Zm00001d009057	metabolic process	GO:0008152
Zm00001d009060	carbohydrate metabolic process	GO:0005975
Zm00001d009060	metabolic process	GO:0008152
Zm00001d009060	arabinan catabolic process	GO:0031222
Zm00001d009060	xylan catabolic process	GO:0045493
Zm00001d009063	transmembrane transport	GO:0055085
Zm00001d009071	carbohydrate transport	GO:0008643
Zm00001d009071	carbohydrate transmembrane transport	GO:0034219
Zm00001d009074	formation of translation preinitiation complex	GO:0001731
Zm00001d009075	phosphatidic acid biosynthetic process	GO:0006654
Zm00001d009075	phospholipid catabolic process	GO:0009395
Zm00001d009075	lipid catabolic process	GO:0016042
Zm00001d009075	inositol lipid-mediated signaling	GO:0048017
Zm00001d009077	lipid metabolic process	GO:0006629
Zm00001d009077	lipid catabolic process	GO:0016042
Zm00001d009084	methylation	GO:0032259
Zm00001d009097	polysaccharide catabolic process	GO:0000272
Zm00001d009097	carbohydrate metabolic process	GO:0005975
Zm00001d009097	metabolic process	GO:0008152
Zm00001d009097	cellulose catabolic process	GO:0030245
Zm00001d009100	cellular oxidant detoxification	GO:0098869
Zm00001d009103	regulation of DNA-templated transcription	GO:0006355
Zm00001d009103	ethylene-activated signaling pathway	GO:0009873
Zm00001d009104	double-strand break repair	GO:0006302
Zm00001d009105	proteolysis	GO:0006508
Zm00001d009105	CAAX-box protein processing	GO:0071586
Zm00001d009110	negative regulation of catalytic activity	GO:0043086
Zm00001d009113	telomere maintenance	GO:0000723
Zm00001d009113	DNA repair	GO:0006281
Zm00001d009113	DNA recombination	GO:0006310
Zm00001d009113	cellular response to DNA damage stimulus	GO:0006974
Zm00001d009113	DNA duplex unwinding	GO:0032508
Zm00001d009114	protein processing	GO:0016485
Zm00001d009117	cytoplasmic translation	GO:0002181
Zm00001d009117	translation	GO:0006412
Zm00001d009121	protein ubiquitination	GO:0016567
Zm00001d009127	acetyl-CoA biosynthetic process	GO:0006085
Zm00001d009127	lipid metabolic process	GO:0006629
Zm00001d009127	fatty acid biosynthetic process	GO:0006633
Zm00001d009138	response to stress	GO:0006950
Zm00001d009138	response to oxidative stress	GO:0006979
Zm00001d009138	hydrogen peroxide catabolic process	GO:0042744
Zm00001d009138	cellular oxidant detoxification	GO:0098869
Zm00001d009140	response to stress	GO:0006950
Zm00001d009140	response to oxidative stress	GO:0006979
Zm00001d009140	hydrogen peroxide catabolic process	GO:0042744
Zm00001d009140	cellular oxidant detoxification	GO:0098869
